intersection_id,tollgate_id,time_window,avg_travel_time,route,avg_travel_time_log,start_datetime,start_hour,day_of_week,date,hour,pressure,sea_pressure,wind_direction,wind_speed,temperature,rel_humidity,precipitation,datetime,weekday
A,3,"[2016-09-23 09:40:00,2016-09-23 10:00:00)",105.21,A-3,4.6654182663334485,2016-09-23 09:40:00,9,4,2016-09-23,9,1008.2,1013.2,96.0,4.5,27.2,61.0,0.0,2016-09-23 09:00:00,1
A,2,"[2016-09-23 09:40:00,2016-09-23 10:00:00)",81.83,A-2,4.416790314610172,2016-09-23 09:40:00,9,4,2016-09-23,9,1008.2,1013.2,96.0,4.5,27.2,61.0,0.0,2016-09-23 09:00:00,1
A,2,"[2016-09-23 17:00:00,2016-09-23 17:20:00)",92.98,A-2,4.54308199367467,2016-09-23 17:00:00,17,4,2016-09-23,15,1009.7,1014.6,82.0,2.0,23.4,79.0,0.0,2016-09-23 15:00:00,1
A,3,"[2016-09-23 17:00:00,2016-09-23 17:20:00)",95.54,A-3,4.569957430232347,2016-09-23 17:00:00,17,4,2016-09-23,15,1009.7,1014.6,82.0,2.0,23.4,79.0,0.0,2016-09-23 15:00:00,1
B,1,"[2016-09-23 17:00:00,2016-09-23 17:20:00)",110.91,B-1,4.717694976829936,2016-09-23 17:00:00,17,4,2016-09-23,15,1009.7,1014.6,82.0,2.0,23.4,79.0,0.0,2016-09-23 15:00:00,1
C,1,"[2016-09-23 17:00:00,2016-09-23 17:20:00)",185.64,C-1,5.229181627713174,2016-09-23 17:00:00,17,4,2016-09-23,15,1009.7,1014.6,82.0,2.0,23.4,79.0,0.0,2016-09-23 15:00:00,1
B,3,"[2016-09-23 17:00:00,2016-09-23 17:20:00)",102.36,B-3,4.638218040034292,2016-09-23 17:00:00,17,4,2016-09-23,15,1009.7,1014.6,82.0,2.0,23.4,79.0,0.0,2016-09-23 15:00:00,1
A,2,"[2016-09-23 17:20:00,2016-09-23 17:40:00)",74.58,A-2,4.325191697921343,2016-09-23 17:20:00,17,4,2016-09-23,15,1009.7,1014.6,82.0,2.0,23.4,79.0,0.0,2016-09-23 15:00:00,1
B,3,"[2016-09-23 17:20:00,2016-09-23 17:40:00)",84.24,B-3,4.445470807230416,2016-09-23 17:20:00,17,4,2016-09-23,15,1009.7,1014.6,82.0,2.0,23.4,79.0,0.0,2016-09-23 15:00:00,1
A,3,"[2016-09-23 17:20:00,2016-09-23 17:40:00)",122.02,A-3,4.812346943780222,2016-09-23 17:20:00,17,4,2016-09-23,15,1009.7,1014.6,82.0,2.0,23.4,79.0,0.0,2016-09-23 15:00:00,1
C,3,"[2016-09-23 17:20:00,2016-09-23 17:40:00)",164.08,C-3,5.106430204884381,2016-09-23 17:20:00,17,4,2016-09-23,15,1009.7,1014.6,82.0,2.0,23.4,79.0,0.0,2016-09-23 15:00:00,1
A,3,"[2016-09-23 17:40:00,2016-09-23 18:00:00)",95.18,A-3,4.566221435849517,2016-09-23 17:40:00,17,4,2016-09-23,15,1009.7,1014.6,82.0,2.0,23.4,79.0,0.0,2016-09-23 15:00:00,1
B,1,"[2016-09-23 17:40:00,2016-09-23 18:00:00)",138.64,B-1,4.939067682236836,2016-09-23 17:40:00,17,4,2016-09-23,15,1009.7,1014.6,82.0,2.0,23.4,79.0,0.0,2016-09-23 15:00:00,1
B,3,"[2016-09-23 17:40:00,2016-09-23 18:00:00)",101.8,B-3,4.632785353021065,2016-09-23 17:40:00,17,4,2016-09-23,15,1009.7,1014.6,82.0,2.0,23.4,79.0,0.0,2016-09-23 15:00:00,1
A,2,"[2016-09-23 17:40:00,2016-09-23 18:00:00)",88.0,A-2,4.48863636973214,2016-09-23 17:40:00,17,4,2016-09-23,15,1009.7,1014.6,82.0,2.0,23.4,79.0,0.0,2016-09-23 15:00:00,1
C,1,"[2016-09-23 17:40:00,2016-09-23 18:00:00)",144.66,C-1,4.981275138789769,2016-09-23 17:40:00,17,4,2016-09-23,15,1009.7,1014.6,82.0,2.0,23.4,79.0,0.0,2016-09-23 15:00:00,1
B,1,"[2016-09-23 18:00:00,2016-09-23 18:20:00)",158.22,B-1,5.070286893660432,2016-09-23 18:00:00,18,4,2016-09-23,18,1008.8,1013.7,317.0,1.8,21.4,88.0,0.0,2016-09-23 18:00:00,1
A,3,"[2016-09-23 18:00:00,2016-09-23 18:20:00)",113.32,A-3,4.739001533621612,2016-09-23 18:00:00,18,4,2016-09-23,18,1008.8,1013.7,317.0,1.8,21.4,88.0,0.0,2016-09-23 18:00:00,1
A,2,"[2016-09-23 18:00:00,2016-09-23 18:20:00)",85.46,A-2,4.4596818792394854,2016-09-23 18:00:00,18,4,2016-09-23,18,1008.8,1013.7,317.0,1.8,21.4,88.0,0.0,2016-09-23 18:00:00,1
B,3,"[2016-09-23 18:00:00,2016-09-23 18:20:00)",121.1,B-3,4.804840381116659,2016-09-23 18:00:00,18,4,2016-09-23,18,1008.8,1013.7,317.0,1.8,21.4,88.0,0.0,2016-09-23 18:00:00,1
B,1,"[2016-09-23 18:20:00,2016-09-23 18:40:00)",191.33,B-1,5.259212646667276,2016-09-23 18:20:00,18,4,2016-09-23,18,1008.8,1013.7,317.0,1.8,21.4,88.0,0.0,2016-09-23 18:00:00,1
C,1,"[2016-09-23 18:20:00,2016-09-23 18:40:00)",232.06,C-1,5.4512959311451175,2016-09-23 18:20:00,18,4,2016-09-23,18,1008.8,1013.7,317.0,1.8,21.4,88.0,0.0,2016-09-23 18:00:00,1
A,2,"[2016-09-23 18:20:00,2016-09-23 18:40:00)",55.16,A-2,4.028204759717555,2016-09-23 18:20:00,18,4,2016-09-23,18,1008.8,1013.7,317.0,1.8,21.4,88.0,0.0,2016-09-23 18:00:00,1
C,3,"[2016-09-23 18:20:00,2016-09-23 18:40:00)",183.43,C-3,5.217269987694714,2016-09-23 18:20:00,18,4,2016-09-23,18,1008.8,1013.7,317.0,1.8,21.4,88.0,0.0,2016-09-23 18:00:00,1
B,3,"[2016-09-23 18:20:00,2016-09-23 18:40:00)",113.83,B-3,4.743452773788098,2016-09-23 18:20:00,18,4,2016-09-23,18,1008.8,1013.7,317.0,1.8,21.4,88.0,0.0,2016-09-23 18:00:00,1
A,3,"[2016-09-23 18:20:00,2016-09-23 18:40:00)",107.8,A-3,4.689511334421843,2016-09-23 18:20:00,18,4,2016-09-23,18,1008.8,1013.7,317.0,1.8,21.4,88.0,0.0,2016-09-23 18:00:00,1
B,3,"[2016-09-23 18:40:00,2016-09-23 19:00:00)",152.8,B-3,5.035653057071544,2016-09-23 18:40:00,18,4,2016-09-23,18,1008.8,1013.7,317.0,1.8,21.4,88.0,0.0,2016-09-23 18:00:00,1
C,1,"[2016-09-23 18:40:00,2016-09-23 19:00:00)",181.86,C-1,5.20872083273628,2016-09-23 18:40:00,18,4,2016-09-23,18,1008.8,1013.7,317.0,1.8,21.4,88.0,0.0,2016-09-23 18:00:00,1
B,1,"[2016-09-23 18:40:00,2016-09-23 19:00:00)",139.44,B-1,4.944780351300231,2016-09-23 18:40:00,18,4,2016-09-23,18,1008.8,1013.7,317.0,1.8,21.4,88.0,0.0,2016-09-23 18:00:00,1
A,3,"[2016-09-23 18:40:00,2016-09-23 19:00:00)",137.49,A-3,4.930798120854626,2016-09-23 18:40:00,18,4,2016-09-23,18,1008.8,1013.7,317.0,1.8,21.4,88.0,0.0,2016-09-23 18:00:00,1
A,2,"[2016-09-23 18:40:00,2016-09-23 19:00:00)",64.95,A-2,4.188896879163323,2016-09-23 18:40:00,18,4,2016-09-23,18,1008.8,1013.7,317.0,1.8,21.4,88.0,0.0,2016-09-23 18:00:00,1
B,3,"[2016-09-24 08:00:00,2016-09-24 08:20:00)",103.21,B-3,4.646408094004336,2016-09-24 08:00:00,8,5,2016-09-24,6,1006.6,1011.5,54.0,3.8,29.6,55.0,0.0,2016-09-24 06:00:00,0
A,2,"[2016-09-24 08:00:00,2016-09-24 08:20:00)",66.84,A-2,4.2171519914836475,2016-09-24 08:00:00,8,5,2016-09-24,6,1006.6,1011.5,54.0,3.8,29.6,55.0,0.0,2016-09-24 06:00:00,0
C,1,"[2016-09-24 08:00:00,2016-09-24 08:20:00)",208.82,C-1,5.34625002030334,2016-09-24 08:00:00,8,5,2016-09-24,6,1006.6,1011.5,54.0,3.8,29.6,55.0,0.0,2016-09-24 06:00:00,0
B,1,"[2016-09-24 08:00:00,2016-09-24 08:20:00)",129.64,B-1,4.8724454486622095,2016-09-24 08:00:00,8,5,2016-09-24,6,1006.6,1011.5,54.0,3.8,29.6,55.0,0.0,2016-09-24 06:00:00,0
A,3,"[2016-09-24 08:00:00,2016-09-24 08:20:00)",109.19,A-3,4.702206148499686,2016-09-24 08:00:00,8,5,2016-09-24,6,1006.6,1011.5,54.0,3.8,29.6,55.0,0.0,2016-09-24 06:00:00,0
A,3,"[2016-09-24 08:20:00,2016-09-24 08:40:00)",140.02,A-3,4.948901724290895,2016-09-24 08:20:00,8,5,2016-09-24,6,1006.6,1011.5,54.0,3.8,29.6,55.0,0.0,2016-09-24 06:00:00,0
B,1,"[2016-09-24 08:20:00,2016-09-24 08:40:00)",155.65,B-1,5.054014017398201,2016-09-24 08:20:00,8,5,2016-09-24,6,1006.6,1011.5,54.0,3.8,29.6,55.0,0.0,2016-09-24 06:00:00,0
A,2,"[2016-09-24 08:20:00,2016-09-24 08:40:00)",60.53,A-2,4.119524860752399,2016-09-24 08:20:00,8,5,2016-09-24,6,1006.6,1011.5,54.0,3.8,29.6,55.0,0.0,2016-09-24 06:00:00,0
B,3,"[2016-09-24 08:20:00,2016-09-24 08:40:00)",299.31,B-3,5.70481527446815,2016-09-24 08:20:00,8,5,2016-09-24,6,1006.6,1011.5,54.0,3.8,29.6,55.0,0.0,2016-09-24 06:00:00,0
C,3,"[2016-09-24 08:20:00,2016-09-24 08:40:00)",467.05,C-3,6.148575127817754,2016-09-24 08:20:00,8,5,2016-09-24,6,1006.6,1011.5,54.0,3.8,29.6,55.0,0.0,2016-09-24 06:00:00,0
C,1,"[2016-09-24 08:20:00,2016-09-24 08:40:00)",200.95,C-1,5.308020142009422,2016-09-24 08:20:00,8,5,2016-09-24,6,1006.6,1011.5,54.0,3.8,29.6,55.0,0.0,2016-09-24 06:00:00,0
C,1,"[2016-09-24 08:40:00,2016-09-24 09:00:00)",181.36,C-1,5.205982755345241,2016-09-24 08:40:00,8,5,2016-09-24,6,1006.6,1011.5,54.0,3.8,29.6,55.0,0.0,2016-09-24 06:00:00,0
C,3,"[2016-09-24 08:40:00,2016-09-24 09:00:00)",156.69,C-3,5.060631080417496,2016-09-24 08:40:00,8,5,2016-09-24,6,1006.6,1011.5,54.0,3.8,29.6,55.0,0.0,2016-09-24 06:00:00,0
B,1,"[2016-09-24 08:40:00,2016-09-24 09:00:00)",124.34,B-1,4.831030044796529,2016-09-24 08:40:00,8,5,2016-09-24,6,1006.6,1011.5,54.0,3.8,29.6,55.0,0.0,2016-09-24 06:00:00,0
B,3,"[2016-09-24 08:40:00,2016-09-24 09:00:00)",117.11,B-3,4.771616393623756,2016-09-24 08:40:00,8,5,2016-09-24,6,1006.6,1011.5,54.0,3.8,29.6,55.0,0.0,2016-09-24 06:00:00,0
A,3,"[2016-09-24 08:40:00,2016-09-24 09:00:00)",119.7,A-3,4.793308128103486,2016-09-24 08:40:00,8,5,2016-09-24,6,1006.6,1011.5,54.0,3.8,29.6,55.0,0.0,2016-09-24 06:00:00,0
A,2,"[2016-09-24 08:40:00,2016-09-24 09:00:00)",66.74,A-2,4.215676847389625,2016-09-24 08:40:00,8,5,2016-09-24,6,1006.6,1011.5,54.0,3.8,29.6,55.0,0.0,2016-09-24 06:00:00,0
C,1,"[2016-09-24 09:00:00,2016-09-24 09:20:00)",218.42,C-1,5.390987701389345,2016-09-24 09:00:00,9,5,2016-09-24,9,1006.3,1011.2,78.0,5.2,27.8,64.0,0.0,2016-09-24 09:00:00,0
B,1,"[2016-09-24 09:00:00,2016-09-24 09:20:00)",123.53,B-1,4.824546650733057,2016-09-24 09:00:00,9,5,2016-09-24,9,1006.3,1011.2,78.0,5.2,27.8,64.0,0.0,2016-09-24 09:00:00,0
A,2,"[2016-09-24 09:00:00,2016-09-24 09:20:00)",86.92,A-2,4.4764273100953655,2016-09-24 09:00:00,9,5,2016-09-24,9,1006.3,1011.2,78.0,5.2,27.8,64.0,0.0,2016-09-24 09:00:00,0
B,3,"[2016-09-24 09:00:00,2016-09-24 09:20:00)",105.63,B-3,4.669364898030088,2016-09-24 09:00:00,9,5,2016-09-24,9,1006.3,1011.2,78.0,5.2,27.8,64.0,0.0,2016-09-24 09:00:00,0
C,3,"[2016-09-24 09:00:00,2016-09-24 09:20:00)",213.36,C-3,5.36765684462665,2016-09-24 09:00:00,9,5,2016-09-24,9,1006.3,1011.2,78.0,5.2,27.8,64.0,0.0,2016-09-24 09:00:00,0
A,3,"[2016-09-24 09:00:00,2016-09-24 09:20:00)",111.19,A-3,4.720193862556873,2016-09-24 09:00:00,9,5,2016-09-24,9,1006.3,1011.2,78.0,5.2,27.8,64.0,0.0,2016-09-24 09:00:00,0
B,3,"[2016-09-24 09:20:00,2016-09-24 09:40:00)",101.16,B-3,4.626540211724284,2016-09-24 09:20:00,9,5,2016-09-24,9,1006.3,1011.2,78.0,5.2,27.8,64.0,0.0,2016-09-24 09:00:00,0
A,3,"[2016-09-24 09:20:00,2016-09-24 09:40:00)",114.83,A-3,4.752123598944254,2016-09-24 09:20:00,9,5,2016-09-24,9,1006.3,1011.2,78.0,5.2,27.8,64.0,0.0,2016-09-24 09:00:00,0
C,1,"[2016-09-24 09:20:00,2016-09-24 09:40:00)",170.46,C-1,5.14435000325061,2016-09-24 09:20:00,9,5,2016-09-24,9,1006.3,1011.2,78.0,5.2,27.8,64.0,0.0,2016-09-24 09:00:00,0
B,1,"[2016-09-24 09:20:00,2016-09-24 09:40:00)",101.7,B-1,4.631812116934513,2016-09-24 09:20:00,9,5,2016-09-24,9,1006.3,1011.2,78.0,5.2,27.8,64.0,0.0,2016-09-24 09:00:00,0
C,3,"[2016-09-24 09:20:00,2016-09-24 09:40:00)",163.04,C-3,5.100110300523858,2016-09-24 09:20:00,9,5,2016-09-24,9,1006.3,1011.2,78.0,5.2,27.8,64.0,0.0,2016-09-24 09:00:00,0
A,2,"[2016-09-24 09:20:00,2016-09-24 09:40:00)",75.89,A-2,4.342375829044089,2016-09-24 09:20:00,9,5,2016-09-24,9,1006.3,1011.2,78.0,5.2,27.8,64.0,0.0,2016-09-24 09:00:00,0
B,1,"[2016-09-24 09:40:00,2016-09-24 10:00:00)",143.46,B-1,4.973002652622701,2016-09-24 09:40:00,9,5,2016-09-24,9,1006.3,1011.2,78.0,5.2,27.8,64.0,0.0,2016-09-24 09:00:00,0
A,3,"[2016-09-24 09:40:00,2016-09-24 10:00:00)",186.89,A-3,5.235856685205431,2016-09-24 09:40:00,9,5,2016-09-24,9,1006.3,1011.2,78.0,5.2,27.8,64.0,0.0,2016-09-24 09:00:00,0
A,2,"[2016-09-24 09:40:00,2016-09-24 10:00:00)",147.38,A-2,4.999776550761379,2016-09-24 09:40:00,9,5,2016-09-24,9,1006.3,1011.2,78.0,5.2,27.8,64.0,0.0,2016-09-24 09:00:00,0
C,1,"[2016-09-24 09:40:00,2016-09-24 10:00:00)",170.98,C-1,5.14737819098275,2016-09-24 09:40:00,9,5,2016-09-24,9,1006.3,1011.2,78.0,5.2,27.8,64.0,0.0,2016-09-24 09:00:00,0
B,3,"[2016-09-24 09:40:00,2016-09-24 10:00:00)",107.8,B-3,4.689511334421843,2016-09-24 09:40:00,9,5,2016-09-24,9,1006.3,1011.2,78.0,5.2,27.8,64.0,0.0,2016-09-24 09:00:00,0
C,3,"[2016-09-24 09:40:00,2016-09-24 10:00:00)",170.08,C-3,5.142131283358708,2016-09-24 09:40:00,9,5,2016-09-24,9,1006.3,1011.2,78.0,5.2,27.8,64.0,0.0,2016-09-24 09:00:00,0
B,1,"[2016-09-24 17:00:00,2016-09-24 17:20:00)",123.84,B-1,4.827032917402579,2016-09-24 17:00:00,17,5,2016-09-24,15,1008.0,1012.9,73.0,1.5,23.7,82.0,0.0,2016-09-24 15:00:00,0
C,1,"[2016-09-24 17:00:00,2016-09-24 17:20:00)",195.56,C-1,5.280967728212923,2016-09-24 17:00:00,17,5,2016-09-24,15,1008.0,1012.9,73.0,1.5,23.7,82.0,0.0,2016-09-24 15:00:00,0
A,3,"[2016-09-24 17:00:00,2016-09-24 17:20:00)",194.42,A-3,5.275151088516197,2016-09-24 17:00:00,17,5,2016-09-24,15,1008.0,1012.9,73.0,1.5,23.7,82.0,0.0,2016-09-24 15:00:00,0
B,3,"[2016-09-24 17:00:00,2016-09-24 17:20:00)",109.69,B-3,4.706733501397532,2016-09-24 17:00:00,17,5,2016-09-24,15,1008.0,1012.9,73.0,1.5,23.7,82.0,0.0,2016-09-24 15:00:00,0
A,2,"[2016-09-24 17:00:00,2016-09-24 17:20:00)",67.91,A-2,4.232801305369117,2016-09-24 17:00:00,17,5,2016-09-24,15,1008.0,1012.9,73.0,1.5,23.7,82.0,0.0,2016-09-24 15:00:00,0
C,3,"[2016-09-24 17:00:00,2016-09-24 17:20:00)",187.83,C-3,5.240847139393487,2016-09-24 17:00:00,17,5,2016-09-24,15,1008.0,1012.9,73.0,1.5,23.7,82.0,0.0,2016-09-24 15:00:00,0
A,3,"[2016-09-24 17:20:00,2016-09-24 17:40:00)",128.59,A-3,4.864375620447323,2016-09-24 17:20:00,17,5,2016-09-24,15,1008.0,1012.9,73.0,1.5,23.7,82.0,0.0,2016-09-24 15:00:00,0
B,3,"[2016-09-24 17:20:00,2016-09-24 17:40:00)",108.14,B-3,4.6926314617580855,2016-09-24 17:20:00,17,5,2016-09-24,15,1008.0,1012.9,73.0,1.5,23.7,82.0,0.0,2016-09-24 15:00:00,0
C,1,"[2016-09-24 17:20:00,2016-09-24 17:40:00)",277.78,C-1,5.63042294030174,2016-09-24 17:20:00,17,5,2016-09-24,15,1008.0,1012.9,73.0,1.5,23.7,82.0,0.0,2016-09-24 15:00:00,0
C,3,"[2016-09-24 17:20:00,2016-09-24 17:40:00)",160.63,C-3,5.085309772421717,2016-09-24 17:20:00,17,5,2016-09-24,15,1008.0,1012.9,73.0,1.5,23.7,82.0,0.0,2016-09-24 15:00:00,0
A,2,"[2016-09-24 17:20:00,2016-09-24 17:40:00)",78.42,A-2,4.374750225703106,2016-09-24 17:20:00,17,5,2016-09-24,15,1008.0,1012.9,73.0,1.5,23.7,82.0,0.0,2016-09-24 15:00:00,0
B,1,"[2016-09-24 17:20:00,2016-09-24 17:40:00)",110.33,B-1,4.712498763740616,2016-09-24 17:20:00,17,5,2016-09-24,15,1008.0,1012.9,73.0,1.5,23.7,82.0,0.0,2016-09-24 15:00:00,0
A,2,"[2016-09-24 17:40:00,2016-09-24 18:00:00)",77.52,A-2,4.3633533694082605,2016-09-24 17:40:00,17,5,2016-09-24,15,1008.0,1012.9,73.0,1.5,23.7,82.0,0.0,2016-09-24 15:00:00,0
B,3,"[2016-09-24 17:40:00,2016-09-24 18:00:00)",94.38,B-3,4.557868912870078,2016-09-24 17:40:00,17,5,2016-09-24,15,1008.0,1012.9,73.0,1.5,23.7,82.0,0.0,2016-09-24 15:00:00,0
C,1,"[2016-09-24 17:40:00,2016-09-24 18:00:00)",215.32,C-1,5.3767587928545995,2016-09-24 17:40:00,17,5,2016-09-24,15,1008.0,1012.9,73.0,1.5,23.7,82.0,0.0,2016-09-24 15:00:00,0
A,3,"[2016-09-24 17:40:00,2016-09-24 18:00:00)",120.15,A-3,4.797029447262535,2016-09-24 17:40:00,17,5,2016-09-24,15,1008.0,1012.9,73.0,1.5,23.7,82.0,0.0,2016-09-24 15:00:00,0
B,1,"[2016-09-24 17:40:00,2016-09-24 18:00:00)",150.95,B-1,5.023551519362802,2016-09-24 17:40:00,17,5,2016-09-24,15,1008.0,1012.9,73.0,1.5,23.7,82.0,0.0,2016-09-24 15:00:00,0
B,3,"[2016-09-24 18:00:00,2016-09-24 18:20:00)",92.1,B-3,4.533674184283021,2016-09-24 18:00:00,18,5,2016-09-24,18,1007.1,1012.0,325.0,1.4,21.9,91.0,0.0,2016-09-24 18:00:00,0
C,3,"[2016-09-24 18:00:00,2016-09-24 18:20:00)",223.22,C-3,5.412627712725447,2016-09-24 18:00:00,18,5,2016-09-24,18,1007.1,1012.0,325.0,1.4,21.9,91.0,0.0,2016-09-24 18:00:00,0
C,1,"[2016-09-24 18:00:00,2016-09-24 18:20:00)",168.8,C-1,5.134621273877247,2016-09-24 18:00:00,18,5,2016-09-24,18,1007.1,1012.0,325.0,1.4,21.9,91.0,0.0,2016-09-24 18:00:00,0
A,2,"[2016-09-24 18:00:00,2016-09-24 18:20:00)",64.73,A-2,4.185555442275485,2016-09-24 18:00:00,18,5,2016-09-24,18,1007.1,1012.0,325.0,1.4,21.9,91.0,0.0,2016-09-24 18:00:00,0
A,3,"[2016-09-24 18:00:00,2016-09-24 18:20:00)",129.76,A-3,4.87336358185601,2016-09-24 18:00:00,18,5,2016-09-24,18,1007.1,1012.0,325.0,1.4,21.9,91.0,0.0,2016-09-24 18:00:00,0
B,1,"[2016-09-24 18:00:00,2016-09-24 18:20:00)",112.88,B-1,4.735145262409837,2016-09-24 18:00:00,18,5,2016-09-24,18,1007.1,1012.0,325.0,1.4,21.9,91.0,0.0,2016-09-24 18:00:00,0
B,3,"[2016-09-24 18:20:00,2016-09-24 18:40:00)",96.13,B-3,4.5760502874142395,2016-09-24 18:20:00,18,5,2016-09-24,18,1007.1,1012.0,325.0,1.4,21.9,91.0,0.0,2016-09-24 18:00:00,0
A,3,"[2016-09-24 18:20:00,2016-09-24 18:40:00)",126.19,A-3,4.845682031463393,2016-09-24 18:20:00,18,5,2016-09-24,18,1007.1,1012.0,325.0,1.4,21.9,91.0,0.0,2016-09-24 18:00:00,0
B,1,"[2016-09-24 18:20:00,2016-09-24 18:40:00)",133.5,B-1,4.901564199041894,2016-09-24 18:20:00,18,5,2016-09-24,18,1007.1,1012.0,325.0,1.4,21.9,91.0,0.0,2016-09-24 18:00:00,0
C,1,"[2016-09-24 18:20:00,2016-09-24 18:40:00)",220.5,C-1,5.40042258948519,2016-09-24 18:20:00,18,5,2016-09-24,18,1007.1,1012.0,325.0,1.4,21.9,91.0,0.0,2016-09-24 18:00:00,0
C,3,"[2016-09-24 18:20:00,2016-09-24 18:40:00)",155.5,C-3,5.0530560099802075,2016-09-24 18:20:00,18,5,2016-09-24,18,1007.1,1012.0,325.0,1.4,21.9,91.0,0.0,2016-09-24 18:00:00,0
B,1,"[2016-09-24 18:40:00,2016-09-24 19:00:00)",126.31,B-1,4.846625057073554,2016-09-24 18:40:00,18,5,2016-09-24,18,1007.1,1012.0,325.0,1.4,21.9,91.0,0.0,2016-09-24 18:00:00,0
C,3,"[2016-09-24 18:40:00,2016-09-24 19:00:00)",174.38,C-3,5.16695504835121,2016-09-24 18:40:00,18,5,2016-09-24,18,1007.1,1012.0,325.0,1.4,21.9,91.0,0.0,2016-09-24 18:00:00,0
A,3,"[2016-09-24 18:40:00,2016-09-24 19:00:00)",126.81,A-3,4.850544786143623,2016-09-24 18:40:00,18,5,2016-09-24,18,1007.1,1012.0,325.0,1.4,21.9,91.0,0.0,2016-09-24 18:00:00,0
C,1,"[2016-09-24 18:40:00,2016-09-24 19:00:00)",250.52,C-1,5.527522509240842,2016-09-24 18:40:00,18,5,2016-09-24,18,1007.1,1012.0,325.0,1.4,21.9,91.0,0.0,2016-09-24 18:00:00,0
B,3,"[2016-09-24 18:40:00,2016-09-24 19:00:00)",92.89,B-3,4.542123884270456,2016-09-24 18:40:00,18,5,2016-09-24,18,1007.1,1012.0,325.0,1.4,21.9,91.0,0.0,2016-09-24 18:00:00,0
B,1,"[2016-09-25 08:00:00,2016-09-25 08:20:00)",128.1,B-1,4.860587297852597,2016-09-25 08:00:00,8,6,2016-09-25,6,1006.4,1011.3,85.0,2.9,29.9,58.0,0.0,2016-09-25 06:00:00,0
A,2,"[2016-09-25 08:00:00,2016-09-25 08:20:00)",52.72,A-2,3.9837853716550367,2016-09-25 08:00:00,8,6,2016-09-25,6,1006.4,1011.3,85.0,2.9,29.9,58.0,0.0,2016-09-25 06:00:00,0
C,3,"[2016-09-25 08:00:00,2016-09-25 08:20:00)",158.45,C-3,5.0717303934560665,2016-09-25 08:00:00,8,6,2016-09-25,6,1006.4,1011.3,85.0,2.9,29.9,58.0,0.0,2016-09-25 06:00:00,0
A,3,"[2016-09-25 08:00:00,2016-09-25 08:20:00)",113.11,A-3,4.7371628954465885,2016-09-25 08:00:00,8,6,2016-09-25,6,1006.4,1011.3,85.0,2.9,29.9,58.0,0.0,2016-09-25 06:00:00,0
C,1,"[2016-09-25 08:00:00,2016-09-25 08:20:00)",123.63,C-1,4.825349347838285,2016-09-25 08:00:00,8,6,2016-09-25,6,1006.4,1011.3,85.0,2.9,29.9,58.0,0.0,2016-09-25 06:00:00,0
B,3,"[2016-09-25 08:00:00,2016-09-25 08:20:00)",55.53,B-3,4.0347714706871995,2016-09-25 08:00:00,8,6,2016-09-25,6,1006.4,1011.3,85.0,2.9,29.9,58.0,0.0,2016-09-25 06:00:00,0
B,3,"[2016-09-25 08:20:00,2016-09-25 08:40:00)",91.27,B-3,4.524719061590464,2016-09-25 08:20:00,8,6,2016-09-25,6,1006.4,1011.3,85.0,2.9,29.9,58.0,0.0,2016-09-25 06:00:00,0
C,1,"[2016-09-25 08:20:00,2016-09-25 08:40:00)",183.75,C-1,5.2190035598283115,2016-09-25 08:20:00,8,6,2016-09-25,6,1006.4,1011.3,85.0,2.9,29.9,58.0,0.0,2016-09-25 06:00:00,0
A,2,"[2016-09-25 08:20:00,2016-09-25 08:40:00)",73.42,A-2,4.309724722918476,2016-09-25 08:20:00,8,6,2016-09-25,6,1006.4,1011.3,85.0,2.9,29.9,58.0,0.0,2016-09-25 06:00:00,0
B,1,"[2016-09-25 08:20:00,2016-09-25 08:40:00)",110.82,B-1,4.716890435598499,2016-09-25 08:20:00,8,6,2016-09-25,6,1006.4,1011.3,85.0,2.9,29.9,58.0,0.0,2016-09-25 06:00:00,0
A,3,"[2016-09-25 08:20:00,2016-09-25 08:40:00)",150.57,A-3,5.021047564443566,2016-09-25 08:20:00,8,6,2016-09-25,6,1006.4,1011.3,85.0,2.9,29.9,58.0,0.0,2016-09-25 06:00:00,0
C,1,"[2016-09-25 08:40:00,2016-09-25 09:00:00)",182.83,C-1,5.21401141749478,2016-09-25 08:40:00,8,6,2016-09-25,6,1006.4,1011.3,85.0,2.9,29.9,58.0,0.0,2016-09-25 06:00:00,0
B,1,"[2016-09-25 08:40:00,2016-09-25 09:00:00)",93.78,B-1,4.551558416539442,2016-09-25 08:40:00,8,6,2016-09-25,6,1006.4,1011.3,85.0,2.9,29.9,58.0,0.0,2016-09-25 06:00:00,0
B,3,"[2016-09-25 08:40:00,2016-09-25 09:00:00)",98.45,B-3,4.599655005299981,2016-09-25 08:40:00,8,6,2016-09-25,6,1006.4,1011.3,85.0,2.9,29.9,58.0,0.0,2016-09-25 06:00:00,0
A,2,"[2016-09-25 08:40:00,2016-09-25 09:00:00)",74.7,A-2,4.3267781604434035,2016-09-25 08:40:00,8,6,2016-09-25,6,1006.4,1011.3,85.0,2.9,29.9,58.0,0.0,2016-09-25 06:00:00,0
A,3,"[2016-09-25 08:40:00,2016-09-25 09:00:00)",164.74,A-3,5.110420295420896,2016-09-25 08:40:00,8,6,2016-09-25,6,1006.4,1011.3,85.0,2.9,29.9,58.0,0.0,2016-09-25 06:00:00,0
